장소명,분류,시간,주소,누구와,무엇을,어떻게,이미지,경도,위도
NATUREL45,카페,종일,경남 창원시 의창구 북면 내감1길 1,연인과,식도락,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MDJfMTk1%2FMDAxNjkwOTU1OTU0NzE3.AGo4yNcOMtGq8s1aWlezoUgDZaADIEzZNNX1eCYRET0g.Dwb6TMmG0cQdffxcK7IXVPewqlMibekznYOrpdDZtmAg.JPEG%2FIMG_20230802_144855_704.jpg.jpg,128.5920424,35.3003026
NATUREL45,카페,종일,경남 창원시 의창구 북면 내감1길 1,가족과,식도락,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MDJfMTk1%2FMDAxNjkwOTU1OTU0NzE3.AGo4yNcOMtGq8s1aWlezoUgDZaADIEzZNNX1eCYRET0g.Dwb6TMmG0cQdffxcK7IXVPewqlMibekznYOrpdDZtmAg.JPEG%2FIMG_20230802_144855_704.jpg.jpg,128.5920424,35.3003026
NATUREL45,카페,종일,경남 창원시 의창구 북면 내감1길 1,친구와,식도락,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MDJfMTk1%2FMDAxNjkwOTU1OTU0NzE3.AGo4yNcOMtGq8s1aWlezoUgDZaADIEzZNNX1eCYRET0g.Dwb6TMmG0cQdffxcK7IXVPewqlMibekznYOrpdDZtmAg.JPEG%2FIMG_20230802_144855_704.jpg.jpg,128.5920424,35.3003026
퍼시먼커피,카페,종일,경남 창원시 의창구 동읍 석산리 309-3,연인과,드라이브,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MTJfMTYy%2FMDAxNjkxODM1MDU5Nzc1.6htwJseYwj1rCwsHrPyjkvtreY3CzX0fWLWdaUXgbggg.w5W3ZtmOldw4U3q5mC1dutydiSRYYPkCVfq1ppgFN1Ag.JPEG%2F20230812_183743.jpg,128.6616694,35.3190177
퍼시먼커피,카페,종일,경남 창원시 의창구 동읍 석산리 309-3,가족과,드라이브,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MTJfMTYy%2FMDAxNjkxODM1MDU5Nzc1.6htwJseYwj1rCwsHrPyjkvtreY3CzX0fWLWdaUXgbggg.w5W3ZtmOldw4U3q5mC1dutydiSRYYPkCVfq1ppgFN1Ag.JPEG%2F20230812_183743.jpg,128.6616694,35.3190177
퍼시먼커피,카페,종일,경남 창원시 의창구 동읍 석산리 309-3,친구와,드라이브,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MTJfMTYy%2FMDAxNjkxODM1MDU5Nzc1.6htwJseYwj1rCwsHrPyjkvtreY3CzX0fWLWdaUXgbggg.w5W3ZtmOldw4U3q5mC1dutydiSRYYPkCVfq1ppgFN1Ag.JPEG%2F20230812_183743.jpg,128.6616694,35.3190177
퍼시먼커피,카페,종일,경남 창원시 의창구 동읍 석산리 309-3,연인과,힐링,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MTJfMTYy%2FMDAxNjkxODM1MDU5Nzc1.6htwJseYwj1rCwsHrPyjkvtreY3CzX0fWLWdaUXgbggg.w5W3ZtmOldw4U3q5mC1dutydiSRYYPkCVfq1ppgFN1Ag.JPEG%2F20230812_183743.jpg,128.6616694,35.3190177
퍼시먼커피,카페,종일,경남 창원시 의창구 동읍 석산리 309-3,가족과,힐링,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MTJfMTYy%2FMDAxNjkxODM1MDU5Nzc1.6htwJseYwj1rCwsHrPyjkvtreY3CzX0fWLWdaUXgbggg.w5W3ZtmOldw4U3q5mC1dutydiSRYYPkCVfq1ppgFN1Ag.JPEG%2F20230812_183743.jpg,128.6616694,35.3190177
퍼시먼커피,카페,종일,경남 창원시 의창구 동읍 석산리 309-3,친구와,힐링,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MTJfMTYy%2FMDAxNjkxODM1MDU5Nzc1.6htwJseYwj1rCwsHrPyjkvtreY3CzX0fWLWdaUXgbggg.w5W3ZtmOldw4U3q5mC1dutydiSRYYPkCVfq1ppgFN1Ag.JPEG%2F20230812_183743.jpg,128.6616694,35.3190177
카페주남,카페,종일,경남 창원시 의창구 동읍 주남로71번길 3,가족과,드라이브,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200416_131%2F1587003845907thaCz_JPEG%2FcUktJ3yDrCScLATlXIa1R1We.jpg,128.6746992,35.3039382
카페주남,카페,종일,경남 창원시 의창구 동읍 주남로71번길 3,가족과,힐링,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200416_131%2F1587003845907thaCz_JPEG%2FcUktJ3yDrCScLATlXIa1R1We.jpg,128.6746992,35.3039382
오송마루,카페,종일,경남 창원시 의창구 동읍 동읍로 111,가족과,드라이브,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210323_125%2F1616486474027laTyr_JPEG%2FFvcF1G4ZtlU9VAmmDzyJ_Q3T.JPG.jpg,128.6800024,35.2858266
오송마루,카페,종일,경남 창원시 의창구 동읍 동읍로 111,연인과,드라이브,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210323_125%2F1616486474027laTyr_JPEG%2FFvcF1G4ZtlU9VAmmDzyJ_Q3T.JPG.jpg,128.6800024,35.2858266
오송마루,카페,종일,경남 창원시 의창구 동읍 동읍로 111,친구와,드라이브,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210323_125%2F1616486474027laTyr_JPEG%2FFvcF1G4ZtlU9VAmmDzyJ_Q3T.JPG.jpg,128.6800024,35.2858266
산타,카페,종일,경남 창원시 의창구 천주로 145 SANTA (산타),친구와,힐링,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230320_37%2F1679266565017PWoNW_JPEG%2F15AD600F-1428-4391-8CAE-B8A754966A9A.jpeg,128.6099243,35.337052
산타,카페,종일,경남 창원시 의창구 천주로 145 SANTA (산타),연인과,힐링,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230320_37%2F1679266565017PWoNW_JPEG%2F15AD600F-1428-4391-8CAE-B8A754966A9A.jpeg,128.6099243,35.337052
용강포레,카페,종일,경남 창원시 의창구 동읍 의창대로 449-7 1층,연인과,힐링,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MDVfODIg%2FMDAxNjkxMjE5MjQ3OTQw.SKFDfczK9UXzbld-AAiEF1RG4s8DNpKOq96Y_hvJb30g.Fq5sU9jlK6xx87w0c76JNYrVI0EZJcqy59N1VmH_e8Ug.JPEG%2F20230805_154321.jpg,128.6419901,35.2703058
용강포레,카페,종일,경남 창원시 의창구 동읍 의창대로 449-7 1층,가족과,힐링,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MDVfODIg%2FMDAxNjkxMjE5MjQ3OTQw.SKFDfczK9UXzbld-AAiEF1RG4s8DNpKOq96Y_hvJb30g.Fq5sU9jlK6xx87w0c76JNYrVI0EZJcqy59N1VmH_e8Ug.JPEG%2F20230805_154321.jpg,128.6419901,35.2703058
용강포레,카페,종일,경남 창원시 의창구 동읍 의창대로 449-7 1층,친구와,힐링,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MDVfODIg%2FMDAxNjkxMjE5MjQ3OTQw.SKFDfczK9UXzbld-AAiEF1RG4s8DNpKOq96Y_hvJb30g.Fq5sU9jlK6xx87w0c76JNYrVI0EZJcqy59N1VmH_e8Ug.JPEG%2F20230805_154321.jpg,128.6419901,35.2703058
오우가,카페,종일,경남 창원시 의창구 의안로17번길 12,가족과,식도락,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210325_239%2F1616658342437jvTrX_JPEG%2F0QLQA6HAevq5jRYcxyS5-gFT.jpeg.jpg,128.6227871,35.2637006
오우가,카페,종일,경남 창원시 의창구 의안로17번길 12,연인과,식도락,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210325_239%2F1616658342437jvTrX_JPEG%2F0QLQA6HAevq5jRYcxyS5-gFT.jpeg.jpg,128.6227871,35.2637006
오우가,카페,종일,경남 창원시 의창구 의안로17번길 12,친구와,식도락,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210325_239%2F1616658342437jvTrX_JPEG%2F0QLQA6HAevq5jRYcxyS5-gFT.jpeg.jpg,128.6227871,35.2637006
오마이도넛,카페,종일,경남 창원시 의창구 용지로 319-2,친구와,식도락,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MTRfMTQ0%2FMDAxNjkyMDIxMTAwMDkw.FxlEwd4fEuaHPIuZAnDvmoKoUNwCRUkDeHXWs4sxVsEg.XZ-FLDyDGRa1uP6Vc1ZkNfRc-SFrVCVBnuPk6OMw6wgg.JPEG%2F5F16A3E0-23CF-4CD9-A00B-B5F8F6D6B1A3.jpeg,128.6907431,35.2411608
오마이도넛,카페,종일,경남 창원시 의창구 용지로 319-2,연인과,식도락,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MTRfMTQ0%2FMDAxNjkyMDIxMTAwMDkw.FxlEwd4fEuaHPIuZAnDvmoKoUNwCRUkDeHXWs4sxVsEg.XZ-FLDyDGRa1uP6Vc1ZkNfRc-SFrVCVBnuPk6OMw6wgg.JPEG%2F5F16A3E0-23CF-4CD9-A00B-B5F8F6D6B1A3.jpeg,128.6907431,35.2411608
사랑해베이글,카페,종일,경남 창원시 의창구 창이대로483번길 25-23 반지하,연인과,식도락,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA3MjNfMjc1%2FMDAxNjkwMDkxNzY5OTMz.loYZ8vOxrQ2Su6Kvif7c0FDYBkmtRjBraiOGoUlBgfUg.waf2m-PPzAkOjomMHe1PMH-u4eyCNBYhm7lcqAzedk0g.JPEG%2F20230720_120759.jpg,128.6882442,35.2406298
사랑해베이글,카페,종일,경남 창원시 의창구 창이대로483번길 25-23 반지하,친구와,식도락,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA3MjNfMjc1%2FMDAxNjkwMDkxNzY5OTMz.loYZ8vOxrQ2Su6Kvif7c0FDYBkmtRjBraiOGoUlBgfUg.waf2m-PPzAkOjomMHe1PMH-u4eyCNBYhm7lcqAzedk0g.JPEG%2F20230720_120759.jpg,128.6882442,35.2406298
허브,카페,종일,경남 창원시 의창구 용동로57번길 18 107호 HUB,친구와,식도락,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220729_188%2F1659063742332ubDPc_JPEG%2FKakaoTalk_Moim_ckk3AdExdPAM7SJf4VwsfMoIYegs6L.jpg,128.6976049,35.2381097
허브,카페,종일,경남 창원시 의창구 용동로57번길 18 107호 HUB,연인과,식도락,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220729_188%2F1659063742332ubDPc_JPEG%2FKakaoTalk_Moim_ckk3AdExdPAM7SJf4VwsfMoIYegs6L.jpg,128.6976049,35.2381097
허브,카페,종일,경남 창원시 의창구 용동로57번길 18 107호 HUB,가족과,식도락,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220729_188%2F1659063742332ubDPc_JPEG%2FKakaoTalk_Moim_ckk3AdExdPAM7SJf4VwsfMoIYegs6L.jpg,128.6976049,35.2381097
허브,카페,종일,경남 창원시 의창구 용동로57번길 18 107호 HUB,친구와,힐링,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220729_188%2F1659063742332ubDPc_JPEG%2FKakaoTalk_Moim_ckk3AdExdPAM7SJf4VwsfMoIYegs6L.jpg,128.6976049,35.2381097
허브,카페,종일,경남 창원시 의창구 용동로57번길 18 107호 HUB,연인과,힐링,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220729_188%2F1659063742332ubDPc_JPEG%2FKakaoTalk_Moim_ckk3AdExdPAM7SJf4VwsfMoIYegs6L.jpg,128.6976049,35.2381097
허브,카페,종일,경남 창원시 의창구 용동로57번길 18 107호 HUB,가족과,힐링,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220729_188%2F1659063742332ubDPc_JPEG%2FKakaoTalk_Moim_ckk3AdExdPAM7SJf4VwsfMoIYegs6L.jpg,128.6976049,35.2381097
페로어페로,카페,종일,경남 창원시 성산구 외동반림로 268 1층,친구와,힐링,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230422_127%2F16821318323954wrCX_JPEG%2FBA1F15A5-92EE-4F17-A582-6A288F79B3AB.jpeg,128.6810369,35.2405372
페로어페로,카페,종일,경남 창원시 성산구 외동반림로 268 1층,연인과,힐링,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230422_127%2F16821318323954wrCX_JPEG%2FBA1F15A5-92EE-4F17-A582-6A288F79B3AB.jpeg,128.6810369,35.2405372
오프트,카페,종일,경남 창원시 성산구 외동반림로248번길 7-1,친구와,식도락,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA3MjdfMTk0%2FMDAxNjkwNDQ0MjM0NjQ3.k1J-cgxXNUROG6Ka8No1B8EIWudkEnmalYjIEiePmoAg.DAuInPjhdPcTDBRsJmblZfVR8WCqLYw29YZtzsfX4lUg.JPEG%2F20230727_125447.jpg,128.6804259,35.2388067
오프트,카페,종일,경남 창원시 성산구 외동반림로248번길 7-1,연인과,식도락,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA3MjdfMTk0%2FMDAxNjkwNDQ0MjM0NjQ3.k1J-cgxXNUROG6Ka8No1B8EIWudkEnmalYjIEiePmoAg.DAuInPjhdPcTDBRsJmblZfVR8WCqLYw29YZtzsfX4lUg.JPEG%2F20230727_125447.jpg,128.6804259,35.2388067
오프트,카페,종일,경남 창원시 성산구 외동반림로248번길 7-1,가족과,식도락,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA3MjdfMTk0%2FMDAxNjkwNDQ0MjM0NjQ3.k1J-cgxXNUROG6Ka8No1B8EIWudkEnmalYjIEiePmoAg.DAuInPjhdPcTDBRsJmblZfVR8WCqLYw29YZtzsfX4lUg.JPEG%2F20230727_125447.jpg,128.6804259,35.2388067
토르테,카페,종일,경남 창원시 성산구 외동반림로248번길 31 1층,연인과,식도락,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230716_210%2F1689493239185bbTI2_JPEG%2FIMG_7850.jpeg,128.6824551,35.2376126
토르테,카페,종일,경남 창원시 성산구 외동반림로248번길 31 1층,친구와,식도락,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230716_210%2F1689493239185bbTI2_JPEG%2FIMG_7850.jpeg,128.6824551,35.2376126
밀집,카페,종일,경남 창원시 성산구 용지로239번길 30,연인과,식도락,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MDlfNTUg%2FMDAxNjkxNTc2ODA3NTE0.6WFYaJ7LPMaISuoUm_wuWLuKcRXPfZY4awmr45lJQSIg.5pv22PYk1eBR8TH6mSXc_qOEvFJjeqRYcE9_0KVjigog.JPEG%2FC47EC53A-4CD5-4C2E-B8A2-689731D2BC33.jpeg,128.6839329,35.2368187
밀집,카페,종일,경남 창원시 성산구 용지로239번길 30,친구와,식도락,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MDlfNTUg%2FMDAxNjkxNTc2ODA3NTE0.6WFYaJ7LPMaISuoUm_wuWLuKcRXPfZY4awmr45lJQSIg.5pv22PYk1eBR8TH6mSXc_qOEvFJjeqRYcE9_0KVjigog.JPEG%2FC47EC53A-4CD5-4C2E-B8A2-689731D2BC33.jpeg,128.6839329,35.2368187
밀집,카페,종일,경남 창원시 성산구 용지로239번길 30,가족과,식도락,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MDlfNTUg%2FMDAxNjkxNTc2ODA3NTE0.6WFYaJ7LPMaISuoUm_wuWLuKcRXPfZY4awmr45lJQSIg.5pv22PYk1eBR8TH6mSXc_qOEvFJjeqRYcE9_0KVjigog.JPEG%2FC47EC53A-4CD5-4C2E-B8A2-689731D2BC33.jpeg,128.6839329,35.2368187
엘리펀티,카페,종일,경남 창원시 성산구 용지로239번길 26-1 1층,연인과,힐링,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230406_277%2F1680740194822SO7Ra_JPEG%2FE7394475-2AF9-46FB-9DAD-BE7D9E64E6BD.jpeg,128.6842999,35.2365566
엘리펀티,카페,종일,경남 창원시 성산구 용지로239번길 26-1 1층,친구와,힐링,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230406_277%2F1680740194822SO7Ra_JPEG%2FE7394475-2AF9-46FB-9DAD-BE7D9E64E6BD.jpeg,128.6842999,35.2365566
가나다라,카페,종일,경남 창원시 성산구 용지로239번길 28 1층,연인과,힐링,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220918_32%2F1663465160453NyYXc_JPEG%2FKakaoTalk_20220917_011359373_03.jpg,128.6841153,35.2366287
가나다라,카페,종일,경남 창원시 성산구 용지로239번길 28 1층,연인과,힐링,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220918_32%2F1663465160453NyYXc_JPEG%2FKakaoTalk_20220917_011359373_03.jpg,128.6841153,35.2366287
더블시트,카페,종일,경남 창원시 성산구 마디미로37번길 12 8층,연인과,힐링,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190314_11%2F1552552599130VljkP_JPEG%2F0twdyr5DU3WoTsdpGjKoTuSk.jpeg.jpg,128.6844739,35.2205137
더블시트,카페,종일,경남 창원시 성산구 마디미로37번길 12 8층,친구와,힐링,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190314_11%2F1552552599130VljkP_JPEG%2F0twdyr5DU3WoTsdpGjKoTuSk.jpeg.jpg,128.6844739,35.2205137
메르시메르시,카페,종일,경남 창원시 성산구 토월로 60 1층,연인과,힐링,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MDhfMTcg%2FMDAxNjkxNDgwMzI2ODA2.7Pbuz4mg5Ijr1cJLRXCz9IcvVweqbuPYDXeyIdmK9jgg.mSaUvGgQw2ISxQAcBjNYvmN8iDNKQNQMmP7RaRzjcDQg.JPEG%2F8D6BC283-0492-4881-AD74-E9386E7EAC0A.jpeg,128.682447,35.2169456
메르시메르시,카페,종일,경남 창원시 성산구 토월로 60 1층,친구와,식도락,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MDhfMTcg%2FMDAxNjkxNDgwMzI2ODA2.7Pbuz4mg5Ijr1cJLRXCz9IcvVweqbuPYDXeyIdmK9jgg.mSaUvGgQw2ISxQAcBjNYvmN8iDNKQNQMmP7RaRzjcDQg.JPEG%2F8D6BC283-0492-4881-AD74-E9386E7EAC0A.jpeg,128.682447,35.2169456
스팀펑크,카페,종일,경남 창원시 성산구 마디미동로 31 호동빌딩,친구와,힐링,대중교통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzA1MjhfNDcg%2FMDAxNjg1MjE2NDM1ODk5.chJoh8ofmObm4QeVzwXlmEKR-rkHfAJ6lkt6gDhkVHcg.544w6vHkfbxL4OfFuvYlvnXlQD5uKdLsclCt4Zxf40cg.JPEG.ju_0411%2FKakaoTalk_20230524_215452787_20.jpg,128.6852791,35.2207442
경성코페,카페,종일,경남 창원시 성산구 삼귀로 139,연인과,드라이브,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230508_233%2F1683515586494wEx7I_JPEG%2FKakaoTalk_20230222_123253183.jpg,128.5956637,35.1721192
경성코페,카페,종일,경남 창원시 성산구 삼귀로 139,친구와,드라이브,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230508_233%2F1683515586494wEx7I_JPEG%2FKakaoTalk_20230222_123253183.jpg,128.5956637,35.1721192
경성코페,카페,종일,경남 창원시 성산구 삼귀로 139,가족과,드라이브,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230508_233%2F1683515586494wEx7I_JPEG%2FKakaoTalk_20230222_123253183.jpg,128.5956637,35.1721192
서향,카페,종일,경남 창원시 성산구 삼귀로 203,친구와,드라이브,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230411_110%2F16811998237268CS0k_JPEG%2F1634790933675.jpg,128.6006871,35.1685809
서향,카페,종일,경남 창원시 성산구 삼귀로 203,연인과,드라이브,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230411_110%2F16811998237268CS0k_JPEG%2F1634790933675.jpg,128.6006871,35.1685809
할리스 창원귀산점,카페,종일,경남 창원시 성산구 삼귀로 189,친구와,드라이브,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA0MjNfMzUg%2FMDAxNjgyMjQ2NjMzNzU4.j-TXmOiNUym7EeS6slxNGQSuLPbHmeuK6UuY3VQa3UEg.kURJxF6oni26VxaPwHts3urzCb65ebpPaVypVvYrhjgg.JPEG%2FE6E17330-3C75-452D-9B1C-1E913359B4E2.jpeg,128.5995815,35.1696886
할리스 창원귀산점,카페,종일,경남 창원시 성산구 삼귀로 189,가족과,드라이브,자차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA0MjNfMzUg%2FMDAxNjgyMjQ2NjMzNzU4.j-TXmOiNUym7EeS6slxNGQSuLPbHmeuK6UuY3VQa3UEg.kURJxF6oni26VxaPwHts3urzCb65ebpPaVypVvYrhjgg.JPEG%2FE6E17330-3C75-452D-9B1C-1E913359B4E2.jpeg,128.5995815,35.1696886
